"municipality_code","municipality_name","year","population_total","population_working_age","share_postsecondary","employment_rate","unemployment_rate","labour_market_source_table","disposable_income_pbb","price_base_amount","disposable_income_sek_nominal","new_firm_starts_per_1000_16_64","program_exit_to_work_or_study_share"
"1080","Karlskrona",2022,66682,36626,0.499768853823158,81.4,10.6,"IntGr1KomUtbBAS",6.3,48300,304290,8.8799699,42.5
"1080","Karlskrona",2023,66420,36466,0.503182527301092,82,9.8,"IntGr1KomUtbBAS",5.5,52500,288750,8.03806185,
"1081","Ronneby",2016,29207,15463,0.333429311834149,75,21,"IntGr1KomKonUtb",5.3,44300,234790,7.7,62.47191012
"1081","Ronneby",2017,29568,15492,0.335001429796969,75.1,21.5,"IntGr1KomKonUtb",5.4,44800,241920,7.1,63.50877193
"1081","Ronneby",2018,29695,15430,0.336776859504132,75.7,20.6,"IntGr1KomKonUtb",5.4,45500,245700,8,71.05263158
"1081","Ronneby",2019,29633,15255,0.341075794621027,75.7,19.9,"IntGr1KomKonUtb",5.5,46500,255750,6.6,72.4738676
"1081","Ronneby",2020,29372,15113,0.343055656075849,75.7,20.5,"IntGr1KomKonUtb",5.5,47300,260150,8.9,73.12661499
"1081","Ronneby",2021,29200,14926,0.350040242920904,77.2,18.3,"IntGr1KomKonUtb",5.7,47600,271320,9.62131491,83.06264501
"1081","Ronneby",2022,29169,14938,0.355709139033895,78.4,16.7,"IntGr1KomUtbBAS",5.9,48300,284970,10.79447323,85.34704371
"1081","Ronneby",2023,29021,14856,0.360088855979267,78.8,15.3,"IntGr1KomUtbBAS",5.2,52500,273000,7.84794605,21.96261682
"1082","Karlshamn",2016,32130,17357,0.354355130524683,78.1,16.3,"IntGr1KomKonUtb",5.5,44300,243650,9.5,
"1082","Karlshamn",2017,32200,17316,0.360444100180739,79.1,16.3,"IntGr1KomKonUtb",5.6,44800,250880,8.5,26
"1082","Karlshamn",2018,32330,17354,0.365939479239972,79.2,15.9,"IntGr1KomKonUtb",5.7,45500,259350,8.4,16.86046511
"1082","Karlshamn",2019,32473,17345,0.368865570413974,78.8,16.3,"IntGr1KomKonUtb",5.7,46500,265050,9.2,24.44444444
"1082","Karlshamn",2020,32402,17280,0.374943985660329,78.1,17.3,"IntGr1KomKonUtb",5.7,47300,269610,10.5,31.64556962
"1082","Karlshamn",2021,32226,17084,0.3820593727864,79.3,15.7,"IntGr1KomKonUtb",5.9,47600,280840,11.31953428,32.45033113
"1082","Karlshamn",2022,32216,17086,0.39119504963259,81.2,14.2,"IntGr1KomUtbBAS",6.1,48300,294630,9.23276281,32.7014218
"1082","Karlshamn",2023,31996,16928,0.40068961030512,80.6,12.9,"IntGr1KomUtbBAS",5.3,52500,278250,8.37023437,29.36507936
"1083","Sölvesborg",2016,17437,9307,0.304809643155508,79.3,16.4,"IntGr1KomKonUtb",5.4,44300,239220,9.4,22.5165563
"1083","Sölvesborg",2017,17455,9277,0.308980755523877,80.7,15.9,"IntGr1KomKonUtb",5.6,44800,250880,8.5,39.28571428
"1083","Sölvesborg",2018,17468,9294,0.313990744037024,80.8,15.2,"IntGr1KomKonUtb",5.7,45500,259350,9.3,28.91566265
"1083","Sölvesborg",2019,17452,9232,0.316252526453454,80.4,14.6,"IntGr1KomKonUtb",5.7,46500,265050,8.6,41.02564103
"1083","Sölvesborg",2020,17456,9194,0.324579204965978,80.5,16.5,"IntGr1KomKonUtb",5.8,47300,274340,9.2,25.25252525
"1083","Sölvesborg",2021,17540,9246,0.330319971452361,81.7,14.3,"IntGr1KomKonUtb",6,47600,285600,10.26509866,41.86046511
"1083","Sölvesborg",2022,17514,9186,0.339120095124851,83.2,12.1,"IntGr1KomUtbBAS",6.2,48300,299460,9.66135458,40.56603774
"1083","Sölvesborg",2023,17475,9121,0.347784316080221,82.5,11.4,"IntGr1KomUtbBAS",5.4,52500,283500,8.21643287,38.57142857
"1214","Svalöv",2016,13919,7892,0.321973981900453,77.4,13.3,"IntGr1KomKonUtb",5.6,44300,248080,11.2,
"1214","Svalöv",2017,14025,7901,0.326340982683373,78.2,13.7,"IntGr1KomKonUtb",5.7,44800,255360,11.4,
"1214","Svalöv",2018,14123,7926,0.331477873643195,79.3,12.8,"IntGr1KomKonUtb",5.8,45500,263900,10.7,
"1214","Svalöv",2019,14268,8038,0.335380835380835,79.4,12.1,"IntGr1KomKonUtb",5.8,46500,269700,11.1,
"1214","Svalöv",2020,14276,8012,0.340437084294828,79.6,13.3,"IntGr1KomKonUtb",5.9,47300,279070,11.9,
"1214","Svalöv",2021,14412,8074,0.351040821843742,80.9,13.3,"IntGr1KomKonUtb",6.1,47600,290360,14.81819218,30.39772727
"1214","Svalöv",2022,14466,8083,0.367744554187525,81.9,11.2,"IntGr1KomUtbBAS",6.3,48300,304290,12.63373549,74
"1214","Svalöv",2023,14544,8124,0.375624240788231,81.2,11.1,"IntGr1KomUtbBAS",5.5,52500,288750,10.93767802,100
"1230","Staffanstorp",2016,23600,12539,0.481101464526879,84.1,9.2,"IntGr1KomKonUtb",6.4,44300,283520,12.2,
"1230","Staffanstorp",2017,24167,12765,0.48424289008455,84.2,9.3,"IntGr1KomKonUtb",6.5,44800,291200,10.4,60.25641026
"1230","Staffanstorp",2018,24724,13024,0.493044564764681,84.6,8.9,"IntGr1KomKonUtb",6.7,45500,304850,10.2,48.48484848
"1230","Staffanstorp",2019,25396,13413,0.501373626373626,85.1,8.9,"IntGr1KomKonUtb",6.8,46500,316200,8.3,37.80487805
"1230","Staffanstorp",2020,25883,13738,0.509171061953869,84.2,10.4,"IntGr1KomKonUtb",6.8,47300,321640,9.1,39.74358975
"1230","Staffanstorp",2021,26242,13946,0.513189448441247,84.9,9.9,"IntGr1KomKonUtb",7.1,47600,337960,12.24596144,57.5
"1230","Staffanstorp",2022,26778,14288,0.530236435283419,87,8.6,"IntGr1KomUtbBAS",7.3,48300,352590,10.76953201,53.84615385
"1230","Staffanstorp",2023,27152,14546,0.536134704216957,86.7,8.6,"IntGr1KomUtbBAS",6.4,52500,336000,9.24155513,55.88235294
"1231","Burlöv",2016,17646,9933,0.354799107142857,72.1,17.7,"IntGr1KomKonUtb",5.3,44300,234790,9.2,16.21621621
"1231","Burlöv",2017,18073,10064,0.361062335381914,72.9,17.8,"IntGr1KomKonUtb",5.4,44800,241920,8.9,72.47706422
"1231","Burlöv",2018,18360,10265,0.367531488857789,73,17.3,"IntGr1KomKonUtb",5.5,45500,250250,9.5,65.48672567
"1231","Burlöv",2019,19112,10744,0.376431740790424,73.9,17.2,"IntGr1KomKonUtb",5.5,46500,255750,10.6,
"1231","Burlöv",2020,19312,10921,0.390429747028345,73.1,19.5,"IntGr1KomKonUtb",5.6,47300,264880,9,34.89583333
"1231","Burlöv",2021,19753,11205,0.400355520442426,74.4,18.8,"IntGr1KomKonUtb",5.8,47600,276080,14.33396491,42.7027027
"1231","Burlöv",2022,19882,11324,0.41283151326053,77.2,16.6,"IntGr1KomUtbBAS",6,48300,289800,12.86597938,39.42307692
"1231","Burlöv",2023,19844,11312,0.414069369809477,76.7,16.2,"IntGr1KomUtbBAS",5.2,52500,273000,9.87916395,
"1233","Vellinge",2016,35257,18178,0.513505365971301,81.5,7.7,"IntGr1KomKonUtb",7,44300,310100,15.4,
"1233","Vellinge",2017,35790,18410,0.519592754824198,82.1,7.6,"IntGr1KomKonUtb",7.1,44800,318080,14.2,
"1233","Vellinge",2018,36499,18707,0.52938443670151,82.1,7.4,"IntGr1KomKonUtb",7.2,45500,327600,14.6,32.14285714
"1233","Vellinge",2019,36628,18682,0.539256078454129,81.9,7.4,"IntGr1KomKonUtb",7.4,46500,344100,13.3,51.85185185
"1233","Vellinge",2020,36915,18794,0.549052268811028,81.4,9.1,"IntGr1KomKonUtb",7.6,47300,359480,17.2,65.11627907
"1233","Vellinge",2021,37452,19089,0.560453187531706,82.1,8,"IntGr1KomKonUtb",7.9,47600,376040,15.90532544,27.27272727
"1233","Vellinge",2022,37821,19220,0.569853352737042,86.5,6.5,"IntGr1KomUtbBAS",8.2,48300,396060,15.20822476,19.23076923
"1233","Vellinge",2023,37738,19169,0.579480256496794,85.7,6.2,"IntGr1KomUtbBAS",7.3,52500,383250,12.8493716,
"1256","Östra Göinge",2016,14406,7791,0.253069478549762,72.9,20.9,"IntGr1KomKonUtb",5.3,44300,234790,8.2,62.5
"1256","Östra Göinge",2017,14715,7873,0.253475177304965,73,21.7,"IntGr1KomKonUtb",5.2,44800,232960,8.1,41.66666667
"1256","Östra Göinge",2018,14915,7861,0.257820171131996,74,20,"IntGr1KomKonUtb",5.3,45500,241150,6.4,41.17647059
"1256","Östra Göinge",2019,15007,7829,0.257243319268636,74.5,19.2,"IntGr1KomKonUtb",5.4,46500,251100,8.9,26.13065327
"1256","Östra Göinge",2020,15017,7856,0.260199074723118,74.9,20.2,"IntGr1KomKonUtb",5.4,47300,255420,8.3,53.37243402
"1256","Östra Göinge",2021,14941,7759,0.264626717665392,75.9,18.9,"IntGr1KomKonUtb",5.7,47600,271320,8.3089526,43.46733668
"1256","Östra Göinge",2022,14577,7619,0.272923253808566,78.3,16.5,"IntGr1KomUtbBAS",5.8,48300,280140,8.910775,39.66666667
"1256","Östra Göinge",2023,14331,7449,0.278445747800587,78.1,15.6,"IntGr1KomUtbBAS",5.1,52500,267750,8.48470363,32.45033112
"1257","Örkelljunga",2016,9958,5362,0.239451257534816,75.5,14.2,"IntGr1KomKonUtb",5.4,44300,239220,8.7,38.38383838
"1257","Örkelljunga",2017,10047,5411,0.239161701253339,76.3,14,"IntGr1KomKonUtb",5.5,44800,246400,12.8,49.33333333
"1257","Örkelljunga",2018,10174,5459,0.250912778904665,77.3,14.2,"IntGr1KomKonUtb",5.6,45500,254800,8.9,52.68817204
"1257","Örkelljunga",2019,10280,5494,0.254669612371962,77.2,12.7,"IntGr1KomKonUtb",5.6,46500,260400,8.8,39.09090909
"1257","Örkelljunga",2020,10451,5591,0.265547877591313,76.9,14.3,"IntGr1KomKonUtb",5.6,47300,264880,12.9,50.76923077
"1257","Örkelljunga",2021,10499,5632,0.268188024185684,78.7,14.2,"IntGr1KomKonUtb",5.9,47600,280840,13.96877568,37.67123287
"1257","Örkelljunga",2022,10455,5627,0.274765990639626,81.8,11.3,"IntGr1KomUtbBAS",6.1,48300,294630,9.79911808,26.41509434
"1257","Örkelljunga",2023,10433,5600,0.281725888324873,80.2,11.5,"IntGr1KomUtbBAS",5.3,52500,278250,10.18731515,53.19148936
"1260","Bjuv",2016,15202,8564,0.207226076711611,74.9,16.5,"IntGr1KomKonUtb",5.4,44300,239220,11.4,56.60377359
"1260","Bjuv",2017,15429,8657,0.214267285861713,74.9,17.5,"IntGr1KomKonUtb",5.5,44800,246400,8.5,50
"1260","Bjuv",2018,15501,8656,0.218142272262027,74.7,16.7,"IntGr1KomKonUtb",5.5,45500,250250,9.9,52.94117647
"1260","Bjuv",2019,15715,8699,0.221335360445965,75,15.9,"IntGr1KomKonUtb",5.5,46500,255750,7.6,47.58064517
"1260","Bjuv",2020,15697,8707,0.227324191722229,74.8,17.3,"IntGr1KomKonUtb",5.6,47300,264880,8,37.5
"1260","Bjuv",2021,15842,8786,0.237518721917124,76.2,17.3,"IntGr1KomKonUtb",5.8,47600,276080,11.52315106,42.42424242
"1260","Bjuv",2022,16062,8940,0.247882136279926,78.1,14.9,"IntGr1KomUtbBAS",6,48300,289800,9.49103046,
"1260","Bjuv",2023,15968,8939,0.25220913107511,78,14.9,"IntGr1KomUtbBAS",5.2,52500,273000,8.80516023,40
"1261","Kävlinge",2016,30532,16529,0.446619217081851,84.4,9.8,"IntGr1KomKonUtb",6.5,44300,287950,11.4,44.09448819
"1261","Kävlinge",2017,30959,16628,0.453490645981357,84.9,9.6,"IntGr1KomKonUtb",6.6,44800,295680,10.6,
"1261","Kävlinge",2018,31491,16860,0.461009321761492,85,9.1,"IntGr1KomKonUtb",6.7,45500,304850,11.1,
"1261","Kävlinge",2019,31705,16928,0.470876879938822,85,9.1,"IntGr1KomKonUtb",6.8,46500,316200,10.6,40.93959731
"1261","Kävlinge",2020,32020,17079,0.479702001388977,84.5,10.8,"IntGr1KomKonUtb",6.8,47300,321640,10.9,44.23076924
"1261","Kävlinge",2021,32341,17231,0.488855590934632,85.2,10,"IntGr1KomKonUtb",7.1,47600,337960,12.48033561,50.51546392
"1261","Kävlinge",2022,32470,17398,0.504784986328611,87.4,8.4,"IntGr1KomUtbBAS",7.3,48300,352590,10.95962244,
"1261","Kävlinge",2023,32430,17427,0.510565568676196,86.5,8.3,"IntGr1KomUtbBAS",6.4,52500,336000,9.50451854,44.44444444
"1262","Lomma",2016,23887,12109,0.659967555875991,85.2,6.4,"IntGr1KomKonUtb",7.5,44300,332250,13.1,
"1262","Lomma",2017,24264,12247,0.659342606538496,85.3,6.5,"IntGr1KomKonUtb",7.7,44800,344960,13.3,
"1262","Lomma",2018,24763,12482,0.6636961412009,85.1,6.6,"IntGr1KomKonUtb",7.8,45500,354900,12.3,
"1262","Lomma",2019,24834,12489,0.670943851188426,84.1,6.8,"IntGr1KomKonUtb",7.9,46500,367350,11.7,
"1262","Lomma",2020,24876,12457,0.682108350586612,84.3,7.9,"IntGr1KomKonUtb",8.1,47300,383130,13.1,
"1262","Lomma",2021,24638,12295,0.692722841225627,84.9,7.3,"IntGr1KomKonUtb",8.5,47600,404600,13.88787901,78.37837838
"1262","Lomma",2022,24721,12329,0.704702084969031,87,6,"IntGr1KomUtbBAS",8.7,48300,420210,13.78958121,97.5
"1262","Lomma",2023,24627,12300,0.713034337771549,86.1,6.1,"IntGr1KomUtbBAS",7.8,52500,409500,11.90991771,
"1263","Svedala",2016,20771,11332,0.379818812644564,84.2,10,"IntGr1KomKonUtb",6.2,44300,274660,11.4,
"1263","Svedala",2017,21074,11431,0.385192929100931,84.6,9.8,"IntGr1KomKonUtb",6.3,44800,282240,11.1,33.76623377
"1263","Svedala",2018,21576,11609,0.39496188882692,84.5,9.3,"IntGr1KomKonUtb",6.4,45500,291200,9.3,54.19354839
"1263","Svedala",2019,22229,11912,0.406617248237208,85,9.4,"IntGr1KomKonUtb",6.5,46500,302250,9.6,41.98473283
"1263","Svedala",2020,22665,12135,0.418091609816603,84.2,11,"IntGr1KomKonUtb",6.5,47300,307450,9.3,27.5
"1263","Svedala",2021,23222,12408,0.431077694235589,84.9,10.2,"IntGr1KomKonUtb",6.8,47600,323680,11.64170251,
"1263","Svedala",2022,23288,12398,0.44429029740744,87.6,8.7,"IntGr1KomUtbBAS",7,48300,338100,10.90239411,
"1263","Svedala",2023,23470,12463,0.457320227625453,87.4,8.5,"IntGr1KomUtbBAS",6.1,52500,320250,10.01989243,45.83333334
"1264","Skurup",2016,15408,8594,0.30669434353918,79.1,13.6,"IntGr1KomKonUtb",5.7,44300,252510,10.1,
"1264","Skurup",2017,15642,8661,0.309295486510676,79.8,13.5,"IntGr1KomKonUtb",5.8,44800,259840,12.6,33.33333334
"1264","Skurup",2018,15759,8706,0.3125,80.4,12.6,"IntGr1KomKonUtb",5.9,45500,268450,12.2,21.21212121
"1264","Skurup",2019,15889,8775,0.317895796627234,80.3,12.9,"IntGr1KomKonUtb",5.9,46500,274350,11.4,
"1264","Skurup",2020,16042,8827,0.326772144013953,79.9,14.3,"IntGr1KomKonUtb",6,47300,283800,13.7,
"1264","Skurup",2021,16419,9076,0.334465607181851,80.9,13.6,"IntGr1KomKonUtb",6.2,47600,295120,13.88321764,
"1264","Skurup",2022,16731,9235,0.345478281509613,83.7,10.9,"IntGr1KomUtbBAS",6.5,48300,313950,10.46003859,
"1264","Skurup",2023,16861,9312,0.35480464625132,82.5,10.8,"IntGr1KomUtbBAS",5.6,52500,294000,12.30246049,
"1265","Sjöbo",2016,18742,10405,0.277173338966938,80.8,11.1,"IntGr1KomKonUtb",5.6,44300,248080,13.2,19.23076923
"1265","Sjöbo",2017,19071,10493,0.283328113581794,81.1,10.8,"IntGr1KomKonUtb",5.7,44800,255360,12.8,37.93103448
"1265","Sjöbo",2018,19153,10467,0.284271885083793,81.3,10.5,"IntGr1KomKonUtb",5.8,45500,263900,11.4,17.5
"1265","Sjöbo",2019,19226,10449,0.28964300539643,82,10.4,"IntGr1KomKonUtb",5.9,46500,274350,10.4,63
"1265","Sjöbo",2020,19412,10541,0.295608454750667,81.6,11.6,"IntGr1KomKonUtb",6,47300,283800,13.2,44.44444444
"1265","Sjöbo",2021,19497,10574,0.303126601742696,82.4,11.1,"IntGr1KomKonUtb",6.2,47600,295120,13.29342372,40
"1265","Sjöbo",2022,19547,10628,0.313579237764381,83.9,10,"IntGr1KomUtbBAS",6.3,48300,304290,12.64822134,35.8974359
"1265","Sjöbo",2023,19437,10545,0.322251955537258,83,9.5,"IntGr1KomUtbBAS",5.5,52500,288750,12.59071435,41.66666666
"1266","Hörby",2016,15283,8504,0.294793161947018,80.4,12.4,"IntGr1KomKonUtb",5.5,44300,243650,12,
"1266","Hörby",2017,15552,8564,0.299072642967543,80.5,12.7,"IntGr1KomKonUtb",5.6,44800,250880,10.8,
"1266","Hörby",2018,15635,8594,0.305701473414478,80.8,11.6,"IntGr1KomKonUtb",5.7,45500,259350,9.4,77.77777778
"1266","Hörby",2019,15631,8564,0.308136550308008,81.3,11.5,"IntGr1KomKonUtb",5.7,46500,265050,9,43.90243902
"1266","Hörby",2020,15653,8543,0.316240409207161,80.8,13.1,"IntGr1KomKonUtb",5.8,47300,274340,11.2,31.50684931
"1266","Hörby",2021,15745,8541,0.327212445804642,81.3,12,"IntGr1KomKonUtb",6.1,47600,290360,12.58953766,36.04651163
"1266","Hörby",2022,15718,8515,0.338388988019373,82.9,10.4,"IntGr1KomUtbBAS",6.2,48300,299460,11.71875,44.44444444
"1266","Hörby",2023,15585,8425,0.343375820780224,82.6,9.8,"IntGr1KomUtbBAS",5.5,52500,288750,10.43024772,34.78260869
"1267","Höör",2016,16192,8966,0.402996070726916,81.5,10.4,"IntGr1KomKonUtb",5.8,44300,256940,10.5,
"1267","Höör",2017,16478,9027,0.406633458874985,81.2,10.8,"IntGr1KomKonUtb",5.9,44800,264320,11.6,41.97530864
"1267","Höör",2018,16637,9048,0.41220363461307,80.9,10.6,"IntGr1KomKonUtb",5.9,45500,268450,9.3,
"1267","Höör",2019,16713,9089,0.422323135755258,81.5,9.8,"IntGr1KomKonUtb",6,46500,279000,10.6,
"1267","Höör",2020,16830,9090,0.430663016307582,81.3,11.8,"IntGr1KomKonUtb",6,47300,283800,12.7,
"1267","Höör",2021,16954,9080,0.446261405379784,82.8,10.5,"IntGr1KomKonUtb",6.3,47600,299880,13.59991881,
"1267","Höör",2022,17297,9296,0.455902777777778,84.3,9.2,"IntGr1KomUtbBAS",6.5,48300,313950,13.38606632,
"1267","Höör",2023,17376,9331,0.468659817615145,83.9,8.9,"IntGr1KomUtbBAS",5.7,52500,299250,8.50138395,52.77777778
"1270","Tomelilla",2016,13330,7114,0.254032889584965,79,14.4,"IntGr1KomKonUtb",5.4,44300,239220,11.6,
"1270","Tomelilla",2017,13416,7160,0.262544663663197,79,14.1,"IntGr1KomKonUtb",5.5,44800,246400,9.1,
"1270","Tomelilla",2018,13557,7154,0.266192610913588,78.8,13.3,"IntGr1KomKonUtb",5.5,45500,250250,10.4,41.93548387
"1270","Tomelilla",2019,13617,7154,0.269538461538462,79.2,13.9,"IntGr1KomKonUtb",5.5,46500,255750,11.7,
"1270","Tomelilla",2020,13663,7143,0.273148148148148,78.6,14.7,"IntGr1KomKonUtb",5.6,47300,264880,12.4,36.20689656
"1270","Tomelilla",2021,13712,7105,0.272361497988239,79.5,13.5,"IntGr1KomKonUtb",5.8,47600,276080,14.19270833,27.45098039
"1270","Tomelilla",2022,13812,7152,0.285867895545315,80.8,12.3,"IntGr1KomUtbBAS",5.9,48300,284970,13.92503904,50
"1270","Tomelilla",2023,13660,7006,0.290835411471322,80.1,11.2,"IntGr1KomUtbBAS",5.2,52500,273000,11.24466848,
"1272","Bromölla",2016,12625,6703,0.262932454695222,78.5,17.3,"IntGr1KomKonUtb",5.5,44300,243650,5.8,22.53521126
"1272","Bromölla",2017,12699,6646,0.266236985622211,79.2,16.5,"IntGr1KomKonUtb",5.6,44800,250880,7.5,33.33333334
"1272","Bromölla",2018,12876,6681,0.271653543307087,79.5,16.3,"IntGr1KomKonUtb",5.7,45500,259350,8.3,13.88888889
"1272","Bromölla",2019,12870,6672,0.280300555374061,79.8,15.9,"IntGr1KomKonUtb",5.8,46500,269700,7.4,4.76190476
"1272","Bromölla",2020,12759,6607,0.282331511839709,79.3,16.5,"IntGr1KomKonUtb",5.8,47300,274340,8.3,0
"1272","Bromölla",2021,12650,6580,0.289900662251656,80,15.4,"IntGr1KomKonUtb",6,47600,285600,8.63149102,2.77777778
"1272","Bromölla",2022,12633,6572,0.302572614107884,81.1,14.1,"IntGr1KomUtbBAS",6.1,48300,294630,6.54960981,
"1272","Bromölla",2023,12498,6495,0.30890756302521,80.4,14,"IntGr1KomUtbBAS",5.4,52500,283500,7.50416898,
"1273","Osby",2016,13149,6902,0.265533980582524,78.5,14.5,"IntGr1KomKonUtb",5.4,44300,239220,7.8,30
"1273","Osby",2017,13182,6874,0.27061310782241,79.5,15.4,"IntGr1KomKonUtb",5.5,44800,246400,9.9,29.26829268
"1273","Osby",2018,13267,6922,0.280250682950346,79.8,14.7,"IntGr1KomKonUtb",5.5,45500,250250,8.3,25.21739131
"1273","Osby",2019,13208,6859,0.28820396966274,80.4,14,"IntGr1KomKonUtb",5.6,46500,260400,7.6,52.54237289
"1273","Osby",2020,13198,6813,0.290558079169371,79.4,15,"IntGr1KomKonUtb",5.6,47300,264880,8.8,21.31147541
"1273","Osby",2021,13269,6825,0.300257317465423,79.8,14.2,"IntGr1KomKonUtb",5.9,47600,280840,10.07387508,43.28358209
"1273","Osby",2022,13238,6780,0.310718911917098,81.5,12.8,"IntGr1KomUtbBAS",6,48300,289800,9.68262507,43.75
"1273","Osby",2023,13106,6713,0.316997213571546,80.5,12.7,"IntGr1KomUtbBAS",5.2,52500,273000,8.93461486,31.30434783
"1275","Perstorp",2016,7338,3999,0.231546449621106,69.4,18.9,"IntGr1KomKonUtb",5,44300,221500,7.2,33.33333333
"1275","Perstorp",2017,7335,3963,0.231330713082538,70.7,19.2,"IntGr1KomKonUtb",5.1,44800,228480,8.7,100
"1275","Perstorp",2018,7479,4027,0.23747936158503,70.3,19.8,"IntGr1KomKonUtb",5.2,45500,236600,8.5,32.8358209
"1275","Perstorp",2019,7492,4043,0.244116037219486,69.6,20.4,"IntGr1KomKonUtb",5.1,46500,237150,11,36.78160919
"1275","Perstorp",2020,7476,3997,0.246111111111111,69.5,22.1,"IntGr1KomKonUtb",5.1,47300,241230,7.9,50.61728395
"1275","Perstorp",2021,7565,3989,0.251523545706371,71.1,21.8,"IntGr1KomKonUtb",5.5,47600,261800,12.95996297,43.54838709
"1275","Perstorp",2022,7442,3924,0.252176354956473,73.3,20.1,"IntGr1KomUtbBAS",5.7,48300,275310,9.44047893,54.66666667
"1275","Perstorp",2023,7323,3817,0.255110855168442,72.1,18.7,"IntGr1KomUtbBAS",4.9,52500,257250,7.46094661,54.66666667
"1276","Klippan",2016,17219,9494,0.245294187285427,75.5,14.8,"IntGr1KomKonUtb",5.3,44300,234790,10.1,
"1276","Klippan",2017,17462,9599,0.252326663564449,75.8,15.1,"IntGr1KomKonUtb",5.4,44800,241920,10.1,
"1276","Klippan",2018,17600,9620,0.258493182343425,76.5,14.3,"IntGr1KomKonUtb",5.5,45500,250250,10.9,55.11811024
"1276","Klippan",2019,17756,9684,0.260484890267724,76.6,14.2,"IntGr1KomKonUtb",5.5,46500,255750,11.2,38
"1276","Klippan",2020,17738,9742,0.268032974582093,76.4,15.2,"IntGr1KomKonUtb",5.6,47300,264880,10.2,39.42307692
"1276","Klippan",2021,17783,9795,0.275528769615647,77.4,14.8,"IntGr1KomKonUtb",5.8,47600,276080,11.41832594,28.64077669
"1276","Klippan",2022,17865,9798,0.285247011053463,78.9,13.2,"IntGr1KomUtbBAS",6,48300,289800,12.00605029,50
"1276","Klippan",2023,17723,9715,0.295647258338044,78.8,12.4,"IntGr1KomUtbBAS",5.2,52500,273000,12.34102685,18.75
"1277","Åstorp",2016,15528,8611,0.239772873919215,74.3,18.5,"IntGr1KomKonUtb",5.4,44300,239220,10,
"1277","Åstorp",2017,15828,8679,0.243843307388031,74.9,18.7,"IntGr1KomKonUtb",5.5,44800,246400,9.7,
"1277","Åstorp",2018,15987,8781,0.249434815373022,75.9,17.5,"IntGr1KomKonUtb",5.6,45500,254800,10.7,40.24390244
"1277","Åstorp",2019,15940,8713,0.255778704054566,76.3,16.9,"IntGr1KomKonUtb",5.7,46500,265050,7.9,40.60150376
"1277","Åstorp",2020,16063,8790,0.260450563204005,75.4,17.7,"IntGr1KomKonUtb",5.7,47300,269610,7.8,39.56834532
"1277","Åstorp",2021,16308,8921,0.263448784082535,77.4,17.2,"IntGr1KomKonUtb",5.9,47600,280840,11.22105478,36.84210526
"1277","Åstorp",2022,16341,8972,0.269910964751799,78.5,16.1,"IntGr1KomUtbBAS",6.1,48300,294630,9.48592411,39.6039604
"1277","Åstorp",2023,16458,9075,0.276683186268585,77.8,16,"IntGr1KomUtbBAS",5.2,52500,273000,9.4015366,
"1278","Båstad",2016,14614,7437,0.373900074571216,79.2,12,"IntGr1KomKonUtb",5.7,44300,252510,16.8,35.41666666
"1278","Båstad",2017,14796,7408,0.379688658265382,79.3,11.5,"IntGr1KomKonUtb",5.8,44800,259840,14.7,60.25641026
"1278","Båstad",2018,14948,7441,0.384604105571848,79.6,10.7,"IntGr1KomKonUtb",5.9,45500,268450,11.4,46.57534247
"1278","Båstad",2019,15128,7475,0.393183466279913,79.8,10.8,"IntGr1KomKonUtb",6,46500,279000,16.2,45.16129032
"1278","Båstad",2020,15413,7607,0.40652945351313,79.6,12,"IntGr1KomKonUtb",6,47300,283800,18.9,11.76470588
"1278","Båstad",2021,15636,7678,0.413049565947914,81.2,10.9,"IntGr1KomKonUtb",6.4,47600,304640,19.80437145,37.73584906
"1278","Båstad",2022,15824,7699,0.427355198883461,82.5,9,"IntGr1KomUtbBAS",6.6,48300,318780,17.12700519,58.33333334
"1278","Båstad",2023,15912,7685,0.437517511908098,81.8,9.1,"IntGr1KomUtbBAS",5.7,52500,299250,13.02736943,15
"1280","Malmö",2016,328494,203682,0.490398647495168,66.9,19.8,"IntGr1KomKonUtb",5,44300,221500,12.9,27.93005671
"1280","Malmö",2017,333633,206288,0.494222328063519,67.3,19.9,"IntGr1KomKonUtb",5.1,44800,228480,13,29.57067053
"1280","Malmö",2018,339313,209160,0.501376722231672,67.8,19.5,"IntGr1KomKonUtb",5.2,45500,236600,13.3,29.63197969
"1280","Malmö",2019,344166,211988,0.507011900091539,68.6,18.8,"IntGr1KomKonUtb",5.3,46500,246450,12.7,31.76270224
"1280","Malmö",2020,347949,214369,0.515366247376211,67.8,21.2,"IntGr1KomKonUtb",5.4,47300,255420,13.8,35.05582137
"1280","Malmö",2021,351749,216706,0.521414101209885,69.9,20.4,"IntGr1KomKonUtb",5.7,47600,271320,14.72630924,48.52546917
